order_id,order_date,order_month,customer_id,region,product_category,product_name,quantity,unit_price,total_amount,discount,final_amount
ORD_000876,2024-01-12,1,CUST_00683,North,Health & Beauty,Hair Dryer,2,181.21,362.42,0.0,362.42
ORD_004146,2024-01-12,1,CUST_00598,North,Home & Garden,Table,1,69.21,69.21,0.0,69.21
ORD_002064,2024-01-12,1,CUST_00832,South,Electronics,Camera,1,1232.84,1232.84,0.0,1232.84
ORD_003485,2024-01-12,1,CUST_01028,West,Clothing,Blazer,1,91.96,91.96,0.0,91.96
ORD_001837,2024-01-12,1,CUST_00301,North,Electronics,Headphones,1,439.14,439.14,0.0,439.14
ORD_003954,2024-01-12,1,CUST_00907,West,Electronics,Headphones,3,245.17,735.51,0.0,735.51
ORD_003758,2024-01-12,1,CUST_00960,East,Health & Beauty,Massager,3,115.93,347.79,0.0,347.79
ORD_000045,2024-01-12,1,CUST_01037,South,Electronics,Smart Watch,1,284.03,284.03,24.61,259.42
ORD_000513,2024-01-12,1,CUST_00688,North,Electronics,Monitor,1,74.83,74.83,0.0,74.83
ORD_004330,2024-01-12,1,CUST_00606,South,Clothing,Shorts,1,36.2,36.2,0.0,36.2
ORD_004325,2024-01-12,1,CUST_01122,West,Home & Garden,Lamp,2,681.96,1363.92,0.0,1363.92
ORD_001364,2024-01-12,1,CUST_00224,South,Sports & Outdoors,Kayak,2,434.07,868.14,0.0,868.14
ORD_004939,2024-01-12,1,CUST_00280,West,Clothing,Jacket,1,276.32,276.32,0.0,276.32
ORD_001879,2024-01-12,1,CUST_00502,East,Clothing,Dress,2,258.37,516.74,0.0,516.74
ORD_002718,2024-01-12,1,CUST_01144,East,Sports & Outdoors,Fitness Tracker,1,410.47,410.47,0.0,410.47
ORD_000492,2024-01-12,1,CUST_00573,South,Electronics,Speaker,1,283.59,283.59,0.0,283.59
ORD_002323,2024-01-12,1,CUST_01170,South,Health & Beauty,First Aid Kit,1,177.58,177.58,0.0,177.58
ORD_000697,2024-01-12,1,CUST_00132,North,Home & Garden,Curtain,2,194.45,388.9,41.86,347.04
ORD_000103,2024-01-12,1,CUST_00603,North,Sports & Outdoors,Bicycle,1,268.74,268.74,0.0,268.74
ORD_004940,2024-01-12,1,CUST_01134,North,Electronics,Mouse,3,264.07,792.21,0.0,792.21
ORD_001408,2024-01-12,1,CUST_00950,East,Sports & Outdoors,Fitness Tracker,1,217.19,217.19,0.0,217.19
ORD_002272,2024-01-12,1,CUST_00973,East,Health & Beauty,Toothbrush,5,119.44,597.2,0.0,597.2
ORD_000711,2024-01-12,1,CUST_00818,South,Books & Media,Audiobook,3,12.61,37.83,0.0,37.83
ORD_000125,2024-01-12,1,CUST_00963,North,Food & Beverages,Spice Set,2,68.1,136.2,0.0,136.2
ORD_003358,2024-01-12,1,CUST_00682,North,Electronics,Tablet,1,69.67,69.67,0.0,69.67
ORD_004137,2024-01-12,1,CUST_00651,North,Health & Beauty,Hair Dryer,1,87.91,87.91,0.0,87.91
ORD_003475,2024-01-12,1,CUST_01160,North,Clothing,Jacket,1,289.72,289.72,0.0,289.72
ORD_000702,2024-01-12,1,CUST_00566,East,Books & Media,E-reader,1,43.4,43.4,0.0,43.4
ORD_002707,2024-01-12,1,CUST_00047,South,Electronics,Headphones,1,1156.13,1156.13,0.0,1156.13
ORD_000050,2024-01-12,1,CUST_00868,North,Sports & Outdoors,Running Shoes,2,53.54,107.08,0.0,107.08
ORD_002820,2024-01-12,1,CUST_00205,East,Electronics,Laptop,4,977.21,3908.84,0.0,3908.84
ORD_002738,2024-01-12,1,CUST_01002,East,Electronics,Headphones,3,915.69,2747.07,177.5,2569.57
ORD_003885,2024-01-12,1,CUST_00128,West,Home & Garden,Chair,1,728.48,728.48,0.0,728.48
ORD_004752,2024-01-12,1,CUST_00220,West,Electronics,Tablet,5,1822.83,9114.15,0.0,9114.15
ORD_001726,2024-01-12,1,CUST_00996,North,Electronics,Smart Watch,2,241.67,483.34,0.0,483.34
ORD_004512,2024-01-12,1,CUST_00668,North,Food & Beverages,Protein Bar,1,68.32,68.32,0.0,68.32
ORD_000647,2024-01-12,1,CUST_00178,South,Books & Media,Video Game,1,72.9,72.9,0.0,72.9
ORD_002497,2024-01-12,1,CUST_01191,North,Books & Media,Textbook,4,82.12,328.48,52.74,275.74
ORD_002540,2024-01-12,1,CUST_00406,West,Health & Beauty,Hair Dryer,1,52.73,52.73,0.0,52.73
ORD_000213,2024-01-12,1,CUST_01039,North,Electronics,Speaker,2,1058.9,2117.8,0.0,2117.8
ORD_000006,2024-01-12,1,CUST_00779,East,Clothing,Jeans,1,130.7,130.7,0.0,130.7
ORD_004169,2024-01-12,1,CUST_00741,South,Sports & Outdoors,Bicycle,3,125.13,375.39,0.0,375.39
ORD_003061,2024-01-12,1,CUST_00860,North,Electronics,Tablet,2,855.34,1710.68,0.0,1710.68
ORD_004648,2024-01-12,1,CUST_00381,North,Sports & Outdoors,Fitness Tracker,1,582.23,582.23,0.0,582.23
ORD_001043,2024-01-12,1,CUST_00299,East,Home & Garden,Curtain,1,847.47,847.47,0.0,847.47
ORD_004651,2024-01-12,1,CUST_00075,East,Electronics,Laptop,1,118.31,118.31,0.0,118.31
ORD_003821,2024-01-12,1,CUST_00612,West,Home & Garden,Storage Box,3,54.56,163.68,0.0,163.68
ORD_000945,2024-01-12,1,CUST_00749,West,Home & Garden,Decor,1,696.86,696.86,0.0,696.86
ORD_000399,2024-01-12,1,CUST_00455,North,Food & Beverages,Protein Bar,1,126.07,126.07,0.0,126.07
ORD_002357,2024-01-12,1,CUST_00718,West,Sports & Outdoors,Golf Club,1,619.83,619.83,0.0,619.83
ORD_003270,2024-01-12,1,CUST_00555,West,Sports & Outdoors,Golf Club,1,101.23,101.23,0.0,101.23
ORD_004172,2024-01-12,1,CUST_00981,South,Clothing,Jacket,1,218.43,218.43,0.0,218.43
ORD_000432,2024-01-12,1,CUST_00939,North,Books & Media,Audiobook,1,99.91,99.91,0.0,99.91
ORD_000166,2024-01-12,1,CUST_00796,West,Clothing,Skirt,2,138.17,276.34,0.0,276.34
ORD_000603,2024-01-12,1,CUST_00624,South,Sports & Outdoors,Fishing Rod,2,341.16,682.32,0.0,682.32
ORD_002659,2024-01-12,1,CUST_00073,North,Health & Beauty,Fitness Supplement,2,46.94,93.88,0.0,93.88
ORD_003314,2024-01-12,1,CUST_00350,East,Food & Beverages,Chocolate,1,94.05,94.05,0.0,94.05
ORD_003329,2024-01-12,1,CUST_00788,South,Clothing,Boots,1,223.69,223.69,0.0,223.69
ORD_004471,2024-01-12,1,CUST_00309,West,Electronics,Keyboard,1,507.48,507.48,0.0,507.48
ORD_000171,2024-01-12,1,CUST_00435,North,Sports & Outdoors,Kayak,1,584.04,584.04,0.0,584.04
ORD_000264,2024-01-12,1,CUST_00655,South,Home & Garden,Planter,5,550.22,2751.1,0.0,2751.1
ORD_002090,2024-01-12,1,CUST_00193,West,Books & Media,E-reader,1,68.12,68.12,0.0,68.12
ORD_001219,2024-01-12,1,CUST_00316,East,Food & Beverages,Olive Oil,1,170.4,170.4,33.09,137.31
ORD_004633,2024-01-12,1,CUST_01027,West,Electronics,Mouse,1,1626.5,1626.5,0.0,1626.5
ORD_002741,2024-01-12,1,CUST_00470,West,Sports & Outdoors,Backpack,1,67.65,67.65,0.0,67.65
ORD_002881,2024-01-13,1,CUST_01130,North,Home & Garden,Table,1,268.22,268.22,0.0,268.22
ORD_000484,2024-01-13,1,CUST_00287,South,Sports & Outdoors,Dumbbells,1,32.28,32.28,0.0,32.28
ORD_004590,2024-01-13,1,CUST_00444,South,Books & Media,Comic Book,3,19.38,58.14,0.0,58.14
ORD_001575,2024-01-13,1,CUST_01031,North,Health & Beauty,First Aid Kit,2,185.45,370.9,0.0,370.9
ORD_004083,2024-01-13,1,CUST_00981,South,Clothing,Shorts,2,231.01,462.02,0.0,462.02
ORD_000506,2024-01-13,1,CUST_00661,South,Books & Media,Magazine,3,97.13,291.39,0.0,291.39
ORD_001077,2024-01-13,1,CUST_00560,East,Health & Beauty,Vitamins,2,136.1,272.2,0.0,272.2
ORD_004619,2024-01-13,1,CUST_00774,South,Clothing,Dress,2,49.89,99.78,0.0,99.78
ORD_004622,2024-01-13,1,CUST_00756,West,Health & Beauty,Massager,5,111.76,558.8,0.0,558.8
ORD_000516,2024-01-13,1,CUST_01184,West,Books & Media,DVD,1,19.64,19.64,0.0,19.64
ORD_000765,2024-01-13,1,CUST_00649,West,Electronics,Keyboard,1,1752.67,1752.67,0.0,1752.67
ORD_001060,2024-01-13,1,CUST_01065,South,Books & Media,Music Album,3,71.75,215.25,0.0,215.25
ORD_001584,2024-01-13,1,CUST_00259,East,Electronics,Keyboard,1,327.92,327.92,0.0,327.92
ORD_000982,2024-01-13,1,CUST_00493,North,Clothing,Jeans,2,172.9,345.8,0.0,345.8
ORD_000340,2024-01-13,1,CUST_00915,East,Clothing,Boots,2,255.19,510.38,0.0,510.38
ORD_004446,2024-01-13,1,CUST_00573,South,Electronics,Monitor,1,1701.46,1701.46,0.0,1701.46
ORD_001648,2024-01-13,1,CUST_00688,North,Books & Media,Music Album,2,55.08,110.16,0.0,110.16
ORD_000146,2024-01-13,1,CUST_00614,North,Electronics,Smartphone,1,162.75,162.75,0.0,162.75
ORD_001253,2024-01-13,1,CUST_01186,West,Food & Beverages,Tea Set,3,16.67,50.01,4.85,45.16
ORD_002930,2024-01-13,1,CUST_00690,North,Health & Beauty,First Aid Kit,4,130.76,523.04,0.0,523.04
ORD_003917,2024-01-13,1,CUST_01099,East,Clothing,Dress,3,19.41,58.23,0.0,58.23
ORD_000954,2024-01-13,1,CUST_00350,East,Books & Media,Comic Book,1,13.55,13.55,0.0,13.55
ORD_003481,2024-01-13,1,CUST_00680,West,Food & Beverages,Spice Set,1,6.21,6.21,0.0,6.21
ORD_003476,2024-01-13,1,CUST_00371,North,Home & Garden,Tool Set,3,421.4,1264.2,133.82,1130.38
ORD_001328,2024-01-13,1,CUST_00344,South,Sports & Outdoors,Tent,1,47.91,47.91,0.0,47.91
ORD_003627,2024-01-13,1,CUST_00926,North,Sports & Outdoors,Running Shoes,1,211.04,211.04,0.0,211.04
ORD_001169,2024-01-13,1,CUST_01012,West,Clothing,Sneakers,1,86.97,86.97,0.0,86.97
ORD_003142,2024-01-13,1,CUST_00355,North,Clothing,Jeans,1,127.73,127.73,0.0,127.73
ORD_001069,2024-01-13,1,CUST_00732,West,Health & Beauty,Perfume,3,83.18,249.54,0.0,249.54
ORD_003842,2024-01-13,1,CUST_00823,South,Electronics,Speaker,1,1601.37,1601.37,0.0,1601.37
ORD_003683,2024-01-13,1,CUST_00336,North,Home & Garden,Lamp,2,532.49,1064.98,0.0,1064.98
ORD_000354,2024-01-13,1,CUST_00962,East,Food & Beverages,Spice Set,1,154.12,154.12,0.0,154.12
ORD_002916,2024-01-13,1,CUST_00206,North,Sports & Outdoors,Golf Club,1,566.08,566.08,112.05,454.03
ORD_002206,2024-01-13,1,CUST_00304,East,Electronics,Mouse,2,783.36,1566.72,0.0,1566.72
ORD_001715,2024-01-13,1,CUST_00718,West,Sports & Outdoors,Fitness Tracker,2,332.31,664.62,0.0,664.62
ORD_004737,2024-01-13,1,CUST_00614,North,Electronics,Headphones,1,1276.69,1276.69,0.0,1276.69
ORD_004338,2024-01-13,1,CUST_00784,South,Home & Garden,Tool Set,1,487.17,487.17,79.44,407.73
ORD_003772,2024-01-13,1,CUST_00684,East,Clothing,Jeans,1,208.67,208.67,39.49,169.18
ORD_000586,2024-01-13,1,CUST_00474,West,Sports & Outdoors,Golf Club,3,597.74,1793.22,0.0,1793.22
ORD_002852,2024-01-13,1,CUST_01126,East,Electronics,Monitor,2,135.46,270.92,0.0,270.92
ORD_003288,2024-01-13,1,CUST_00296,East,Clothing,Dress,1,265.59,265.59,0.0,265.59
ORD_004333,2024-01-13,1,CUST_00835,South,Sports & Outdoors,Backpack,1,344.96,344.96,0.0,344.96
ORD_001550,2024-01-13,1,CUST_01168,South,Clothing,Shorts,2,231.83,463.66,0.0,463.66
ORD_000587,2024-01-13,1,CUST_00081,West,Sports & Outdoors,Running Shoes,1,252.35,252.35,0.0,252.35
ORD_003335,2024-01-13,1,CUST_00501,East,Clothing,Skirt,1,40.71,40.71,0.0,40.71
ORD_001473,2024-01-13,1,CUST_00085,South,Health & Beauty,First Aid Kit,2,198.44,396.88,0.0,396.88
ORD_003235,2024-01-13,1,CUST_01107,South,Health & Beauty,First Aid Kit,1,83.8,83.8,0.0,83.8
ORD_001411,2024-01-13,1,CUST_00371,North,Clothing,Shorts,1,173.16,173.16,0.0,173.16
ORD_004315,2024-01-13,1,CUST_00463,East,Books & Media,Documentary,2,55.09,110.18,0.0,110.18
ORD_002005,2024-01-13,1,CUST_00635,North,Health & Beauty,Vitamins,1,108.81,108.81,0.0,108.81
ORD_003442,2024-01-14,1,CUST_01185,North,Electronics,Smartphone,1,535.35,535.35,0.0,535.35
ORD_004979,2024-01-14,1,CUST_00707,South,Food & Beverages,Snack Box,1,83.65,83.65,7.45,76.2
ORD_002044,2024-01-14,1,CUST_00965,South,Food & Beverages,Wine,1,91.87,91.87,0.0,91.87
ORD_000582,2024-01-14,1,CUST_00242,West,Clothing,Sneakers,1,45.94,45.94,0.0,45.94
ORD_001463,2024-01-14,1,CUST_01029,South,Books & Media,Comic Book,2,23.18,46.36,0.0,46.36
ORD_002622,2024-01-14,1,CUST_00830,South,Books & Media,Comic Book,1,16.75,16.75,0.0,16.75
ORD_004760,2024-01-14,1,CUST_00505,East,Electronics,Mouse,1,1451.92,1451.92,0.0,1451.92
ORD_000054,2024-01-14,1,CUST_01147,West,Sports & Outdoors,Fitness Tracker,3,644.85,1934.55,0.0,1934.55
ORD_002492,2024-01-14,1,CUST_00341,South,Electronics,Smart Watch,5,1428.17,7140.85,0.0,7140.85
ORD_002740,2024-01-14,1,CUST_00125,North,Home & Garden,Bedding,2,94.6,189.2,0.0,189.2
ORD_001685,2024-01-14,1,CUST_00871,South,Electronics,Headphones,3,98.46,295.38,0.0,295.38
ORD_001815,2024-01-14,1,CUST_00681,West,Clothing,Dress,2,282.6,565.2,42.61,522.59
ORD_000163,2024-01-14,1,CUST_00966,South,Home & Garden,Lamp,1,520.46,520.46,0.0,520.46
ORD_000891,2024-01-14,1,CUST_00146,North,Clothing,Sneakers,1,179.88,179.88,0.0,179.88
ORD_003452,2024-01-14,1,CUST_00449,South,Clothing,Boots,1,74.56,74.56,0.0,74.56
ORD_004020,2024-01-14,1,CUST_01058,South,Home & Garden,Planter,2,298.47,596.94,0.0,596.94
ORD_000555,2024-01-14,1,CUST_00689,East,Electronics,Smart Watch,1,1602.05,1602.05,0.0,1602.05
ORD_000441,2024-01-14,1,CUST_00613,East,Electronics,Headphones,1,973.15,973.15,0.0,973.15
ORD_004832,2024-01-14,1,CUST_00081,West,Electronics,Monitor,2,929.33,1858.66,0.0,1858.66
ORD_000855,2024-01-14,1,CUST_01084,West,Clothing,Jeans,1,166.54,166.54,0.0,166.54
ORD_001611,2024-01-14,1,CUST_00154,South,Electronics,Mouse,4,1674.54,6698.16,0.0,6698.16
ORD_001430,2024-01-14,1,CUST_00253,West,Health & Beauty,Makeup Kit,5,124.21,621.05,0.0,621.05
ORD_004771,2024-01-14,1,CUST_00064,South,Electronics,Smart Watch,3,517.8,1553.4,0.0,1553.4
ORD_003916,2024-01-14,1,CUST_00008,West,Clothing,Shorts,2,140.95,281.9,0.0,281.9
ORD_002612,2024-01-14,1,CUST_00535,East,Electronics,Keyboard,1,2109.97,2109.97,0.0,2109.97
ORD_000233,2024-01-14,1,CUST_01057,East,Food & Beverages,Tea Set,3,56.09,168.27,0.0,168.27
ORD_000002,2024-01-14,1,CUST_01117,North,Electronics,Laptop,1,1197.85,1197.85,101.7,1096.15
ORD_003277,2024-01-14,1,CUST_00555,West,Electronics,Smartphone,1,510.22,510.22,0.0,510.22
ORD_003382,2024-01-14,1,CUST_01128,South,Electronics,Mouse,1,1300.52,1300.52,82.48,1218.04
ORD_003192,2024-01-14,1,CUST_00852,East,Electronics,Tablet,1,97.84,97.84,0.0,97.84
ORD_001502,2024-01-14,1,CUST_00851,North,Electronics,Headphones,4,54.42,217.68,0.0,217.68
ORD_001054,2024-01-14,1,CUST_00346,East,Clothing,Jeans,1,128.24,128.24,0.0,128.24
ORD_001053,2024-01-14,1,CUST_01071,South,Electronics,Laptop,1,262.71,262.71,0.0,262.71
ORD_004609,2024-01-14,1,CUST_01122,West,Sports & Outdoors,Golf Club,1,390.57,390.57,0.0,390.57
ORD_000073,2024-01-14,1,CUST_00449,South,Books & Media,Magazine,1,80.35,80.35,0.0,80.35
ORD_001735,2024-01-14,1,CUST_00589,North,Sports & Outdoors,Fishing Rod,2,325.32,650.64,0.0,650.64
ORD_003185,2024-01-14,1,CUST_00600,North,Health & Beauty,First Aid Kit,1,116.79,116.79,0.0,116.79
ORD_000706,2024-01-14,1,CUST_01031,North,Health & Beauty,Toothbrush,1,75.77,75.77,0.0,75.77
ORD_003004,2024-01-14,1,CUST_00038,North,Clothing,T-Shirt,1,190.81,190.81,0.0,190.81
ORD_004219,2024-01-14,1,CUST_00374,East,Food & Beverages,Wine,1,66.63,66.63,0.0,66.63
ORD_002317,2024-01-14,1,CUST_00793,South,Books & Media,Audiobook,1,14.54,14.54,0.0,14.54
ORD_001698,2024-01-14,1,CUST_00774,South,Clothing,Dress,2,286.15,572.3,0.0,572.3
ORD_004217,2024-01-14,1,CUST_00558,North,Electronics,Laptop,2,1917.06,3834.12,0.0,3834.12
ORD_004703,2024-01-15,1,CUST_00153,North,Clothing,Sneakers,1,247.48,247.48,21.93,225.55
ORD_002163,2024-01-15,1,CUST_00404,West,Home & Garden,Planter,1,275.68,275.68,0.0,275.68
ORD_000619,2024-01-15,1,CUST_00722,North,Clothing,Blazer,1,169.46,169.46,0.0,169.46
ORD_003122,2024-01-15,1,CUST_01012,West,Electronics,Laptop,2,376.97,753.94,0.0,753.94
ORD_001634,2024-01-15,1,CUST_00493,North,Electronics,Smartphone,1,1849.35,1849.35,276.08,1573.27
ORD_001960,2024-01-15,1,CUST_00907,West,Books & Media,DVD,1,65.72,65.72,0.0,65.72
ORD_001709,2024-01-15,1,CUST_01194,East,Books & Media,Music Album,3,118.59,355.77,0.0,355.77
ORD_003749,2024-01-15,1,CUST_00633,South,Food & Beverages,Tea Set,2,74.36,148.72,0.0,148.72
ORD_004731,2024-01-15,1,CUST_00891,East,Home & Garden,Storage Box,1,163.66,163.66,23.06,140.6
ORD_001932,2024-01-15,1,CUST_00679,West,Home & Garden,Table,1,231.38,231.38,37.55,193.83
ORD_002258,2024-01-15,1,CUST_01027,West,Sports & Outdoors,Fishing Rod,1,47.51,47.51,9.04,38.47
ORD_000132,2024-01-15,1,CUST_00946,North,Electronics,Laptop,2,1344.38,2688.76,0.0,2688.76
ORD_000971,2024-01-15,1,CUST_00668,North,Clothing,Jacket,4,49.49,197.96,0.0,197.96
ORD_002173,2024-01-15,1,CUST_00048,East,Sports & Outdoors,Tent,1,517.71,517.71,54.88,462.83
ORD_000638,2024-01-15,1,CUST_00791,North,Home & Garden,Curtain,3,464.44,1393.32,0.0,1393.32
ORD_003537,2024-01-15,1,CUST_00023,South,Electronics,Keyboard,2,561.44,1122.88,0.0,1122.88
ORD_000585,2024-01-15,1,CUST_01176,East,Clothing,Skirt,2,60.71,121.42,0.0,121.42
ORD_002352,2024-01-15,1,CUST_00845,North,Electronics,Speaker,1,839.63,839.63,0.0,839.63
ORD_003384,2024-01-15,1,CUST_00493,North,Clothing,Jeans,1,251.51,251.51,43.61,207.9
ORD_001010,2024-01-15,1,CUST_00981,South,Sports & Outdoors,Yoga Mat,2,100.93,201.86,0.0,201.86
ORD_004507,2024-01-15,1,CUST_01186,West,Electronics,Keyboard,2,1575.46,3150.92,0.0,3150.92
ORD_001462,2024-01-15,1,CUST_00540,North,Sports & Outdoors,Bicycle,4,442.59,1770.36,0.0,1770.36
ORD_004683,2024-01-15,1,CUST_00114,West,Electronics,Laptop,2,1701.1,3402.2,0.0,3402.2
ORD_002224,2024-01-15,1,CUST_00535,East,Electronics,Tablet,2,611.25,1222.5,0.0,1222.5
ORD_003895,2024-01-15,1,CUST_00417,South,Books & Media,Magazine,2,69.32,138.64,0.0,138.64
ORD_003055,2024-01-15,1,CUST_00188,East,Books & Media,E-reader,1,39.08,39.08,0.0,39.08
ORD_001729,2024-01-15,1,CUST_00044,West,Health & Beauty,Hair Dryer,2,169.2,338.4,0.0,338.4
ORD_001175,2024-01-15,1,CUST_00217,South,Clothing,Boots,2,192.17,384.34,0.0,384.34
ORD_002743,2024-01-15,1,CUST_00403,South,Sports & Outdoors,Yoga Mat,1,32.84,32.84,0.0,32.84
ORD_001658,2024-01-15,1,CUST_00018,East,Home & Garden,Bedding,1,794.41,794.41,0.0,794.41
ORD_001091,2024-01-15,1,CUST_01170,South,Clothing,Blazer,1,268.01,268.01,0.0,268.01
ORD_003847,2024-01-15,1,CUST_00440,North,Food & Beverages,Snack Box,1,45.17,45.17,0.0,45.17
ORD_003918,2024-01-15,1,CUST_00250,West,Home & Garden,Planter,2,757.1,1514.2,0.0,1514.2
ORD_003563,2024-01-15,1,CUST_00704,North,Electronics,Keyboard,3,1365.28,4095.84,0.0,4095.84
ORD_004181,2024-01-15,1,CUST_01027,West,Health & Beauty,Massager,1,86.65,86.65,0.0,86.65
ORD_000588,2024-01-15,1,CUST_00195,South,Sports & Outdoors,Yoga Mat,1,26.93,26.93,0.0,26.93
ORD_002670,2024-01-15,1,CUST_00668,North,Home & Garden,Planter,2,73.36,146.72,0.0,146.72
ORD_004483,2024-01-15,1,CUST_00001,South,Health & Beauty,Toothbrush,1,116.02,116.02,0.0,116.02
ORD_003143,2024-01-15,1,CUST_00763,North,Clothing,Blazer,2,63.84,127.68,0.0,127.68
ORD_003449,2024-01-15,1,CUST_00903,North,Electronics,Headphones,1,1334.44,1334.44,0.0,1334.44
ORD_001361,2024-01-15,1,CUST_00190,North,Food & Beverages,Chocolate,1,70.12,70.12,0.0,70.12
ORD_003391,2024-01-15,1,CUST_00851,North,Electronics,Laptop,1,980.58,980.58,0.0,980.58
ORD_000463,2024-01-15,1,CUST_00468,West,Food & Beverages,Protein Bar,2,6.05,12.1,0.69,11.41
ORD_002433,2024-01-15,1,CUST_00279,East,Electronics,Monitor,3,1281.78,3845.34,0.0,3845.34
ORD_000111,2024-01-15,1,CUST_00134,South,Clothing,Shorts,2,149.66,299.32,0.0,299.32
ORD_002711,2024-01-15,1,CUST_00298,North,Electronics,Speaker,1,147.76,147.76,0.0,147.76
ORD_001905,2024-01-15,1,CUST_00393,South,Electronics,Mouse,1,510.06,510.06,0.0,510.06
ORD_000091,2024-01-15,1,CUST_00336,North,Electronics,Smart Watch,1,259.66,259.66,0.0,259.66
ORD_001390,2024-01-15,1,CUST_01174,North,Electronics,Camera,1,316.06,316.06,0.0,316.06
ORD_004040,2024-01-15,1,CUST_00248,West,Electronics,Keyboard,1,627.8,627.8,0.0,627.8
ORD_001306,2024-01-15,1,CUST_00265,West,Sports & Outdoors,Fishing Rod,1,292.43,292.43,0.0,292.43
ORD_004855,2024-01-15,1,CUST_00186,East,Health & Beauty,Skincare Set,1,211.32,211.32,0.0,211.32
ORD_001950,2024-01-16,1,CUST_00404,West,Clothing,Sweater,1,167.3,167.3,0.0,167.3
ORD_002124,2024-01-16,1,CUST_00809,South,Clothing,Jacket,2,274.49,548.98,0.0,548.98
ORD_003222,2024-01-16,1,CUST_01086,South,Clothing,Jacket,1,137.91,137.91,11.05,126.86
ORD_002652,2024-01-16,1,CUST_01050,North,Home & Garden,Storage Box,1,91.64,91.64,0.0,91.64
ORD_004487,2024-01-16,1,CUST_00216,North,Home & Garden,Chair,1,71.93,71.93,0.0,71.93
ORD_002660,2024-01-16,1,CUST_01073,North,Food & Beverages,Juice,1,97.05,97.05,0.0,97.05
ORD_001740,2024-01-16,1,CUST_00629,North,Sports & Outdoors,Kayak,2,475.37,950.74,0.0,950.74
ORD_000263,2024-01-16,1,CUST_00278,East,Sports & Outdoors,Dumbbells,1,353.79,353.79,0.0,353.79
ORD_003793,2024-01-16,1,CUST_00728,West,Home & Garden,Storage Box,1,773.58,773.58,0.0,773.58
ORD_001316,2024-01-16,1,CUST_00756,West,Clothing,Jeans,3,242.02,726.06,0.0,726.06
ORD_001237,2024-01-16,1,CUST_00723,North,Books & Media,E-reader,1,89.36,89.36,0.0,89.36
ORD_001024,2024-01-16,1,CUST_00590,North,Home & Garden,Tool Set,1,190.21,190.21,0.0,190.21
ORD_003252,2024-01-16,1,CUST_00250,West,Sports & Outdoors,Kayak,1,174.74,174.74,33.86,140.88
ORD_001207,2024-01-16,1,CUST_01122,West,Clothing,Sweater,3,32.69,98.07,0.0,98.07
ORD_003574,2024-01-16,1,CUST_00935,North,Books & Media,Novel,1,76.3,76.3,0.0,76.3
ORD_003072,2024-01-16,1,CUST_00811,West,Sports & Outdoors,Kayak,1,596.98,596.98,0.0,596.98
ORD_004531,2024-01-16,1,CUST_01152,West,Sports & Outdoors,Tent,2,373.96,747.92,0.0,747.92
ORD_001477,2024-01-16,1,CUST_00894,South,Sports & Outdoors,Dumbbells,1,288.86,288.86,0.0,288.86
ORD_001591,2024-01-16,1,CUST_00220,West,Electronics,Headphones,1,680.63,680.63,84.49,596.14
ORD_002605,2024-01-16,1,CUST_00390,West,Home & Garden,Rug,4,417.83,1671.32,0.0,1671.32
ORD_003644,2024-01-16,1,CUST_00229,West,Electronics,Mouse,2,1265.49,2530.98,0.0,2530.98
ORD_000964,2024-01-16,1,CUST_01086,South,Sports & Outdoors,Dumbbells,1,388.09,388.09,0.0,388.09
ORD_004784,2024-01-16,1,CUST_00584,South,Home & Garden,Storage Box,1,336.05,336.05,0.0,336.05
ORD_002586,2024-01-16,1,CUST_00516,North,Sports & Outdoors,Bicycle,1,508.57,508.57,0.0,508.57
ORD_002617,2024-01-16,1,CUST_00929,East,Health & Beauty,Hair Dryer,2,161.27,322.54,0.0,322.54
ORD_000094,2024-01-16,1,CUST_01160,North,Books & Media,Novel,1,41.18,41.18,0.0,41.18
ORD_000795,2024-01-16,1,CUST_00465,West,Food & Beverages,Organic Honey,5,150.56,752.8,0.0,752.8
ORD_001330,2024-01-16,1,CUST_00476,West,Clothing,Jacket,3,45.76,137.28,20.33,116.95
ORD_004563,2024-01-16,1,CUST_00821,West,Electronics,Mouse,1,985.67,985.67,0.0,985.67
ORD_000715,2024-01-16,1,CUST_00161,South,Home & Garden,Bedding,1,498.89,498.89,0.0,498.89
ORD_001661,2024-01-16,1,CUST_00109,North,Health & Beauty,Hair Dryer,2,73.87,147.74,0.0,147.74
ORD_003255,2024-01-16,1,CUST_00088,East,Home & Garden,Curtain,3,341.03,1023.09,0.0,1023.09
ORD_002777,2024-01-16,1,CUST_00530,West,Clothing,Jeans,1,248.33,248.33,0.0,248.33
ORD_001657,2024-01-16,1,CUST_00888,North,Electronics,Monitor,2,1344.82,2689.64,0.0,2689.64
ORD_003411,2024-01-16,1,CUST_00566,East,Home & Garden,Bedding,3,421.8,1265.4,0.0,1265.4
ORD_000859,2024-01-16,1,CUST_00425,North,Books & Media,Comic Book,3,108.0,324.0,0.0,324.0
ORD_002736,2024-01-16,1,CUST_01054,West,Clothing,Jeans,3,24.75,74.25,0.0,74.25
ORD_001409,2024-01-16,1,CUST_00239,East,Health & Beauty,Vitamins,3,39.25,117.75,0.0,117.75
ORD_000440,2024-01-16,1,CUST_00865,South,Food & Beverages,Snack Box,3,66.73,200.19,34.21,165.98
ORD_001919,2024-01-16,1,CUST_00199,West,Sports & Outdoors,Fitness Tracker,4,173.61,694.44,0.0,694.44
